Feedstock_flow_x,Chemical,Feedstock,Long name,Feedstock_flow_y,percent
37.9202985906874,Benzene,Fossil fuels,Conventional benzene production,96.29881867746317,39.377740154523714
0.223630249389327,Butadiene,Fossil fuels,Conventional butadiene production,11.404476761487127,1.9608988125130429
11.1808465120978,Butadiene,Carbon dioxide,CO2 to butadiene via ethanol,11.404476761487127,98.03910118748695
0.0,Butanol,Herbaceous biomass,Biomass fermentation to butanol,0.802569214611,0.0
8.72856043942835,Butylene,Fossil fuels,Conventional butylene production,14.52633285289426,60.08784548599443
5.79777241346591,Butylene,Woody biomass,Biomass to butylene via DME,14.52633285289426,39.912154514005564
0.0,Butylene,Carbon dioxide,CO2 to butylene via ethanol,14.52633285289426,0.0
0.0,Butylene,Herbaceous biomass,Biomass to butylene via ethanol,14.52633285289426,0.0
0.0,Caprolactam,Herbaceous biomass,Biomass fermentation to caprolactam,0.4811300992,0.0
0.024628119,Chloroform,Methanol,Conventional chloroform production,0.070664375156,34.85224194741763
0.046036256156,Chloroform,Methane,CH4 chlorination to chloroform,0.070664375156,65.14775805258236
0.0,Cyclohexanol-cyclohexanone,Woody biomass,Biomass to KA oil via RCF phenol,0.0512095232,0.0
0.0,Ethanol,Herbaceous biomass,Conventional ethanol production,105.52641383563,0.0
0.0,Ethanol,Herbaceous biomass,Biomass fermentation to ethanol,105.52641383563,0.0
13.7539055030587,Ethylene,Fossil fuels,Conventional ethylene production,369.8252894753951,3.7190278476003904
0.0,Ethylene,Carbon dioxide,CO2 fermentation to ethylene via ethanol,369.8252894753951,0.0
221.41578511432,Ethylene,Herbaceous biomass,Biomass fermentation to ethylene via ethanol,369.8252894753951,59.87037431334209
0.0,Ethylene,Carbon dioxide,CO2 electrolysis to ethylene,369.8252894753951,0.0
0.0,Formaldehyde,Woody biomass,Biomass to formaldehyde via syngas,8.838390198375,0.0
0.0,Formaldehyde,Carbon dioxide,CO2 conversion to formaldehyde via formic acid,8.838390198375,0.0
0.0,Hexamethylenediamine,Herbaceous biomass,Biomass fermentation to hexamethylenediamine,0.50253752175,0.0
0.0,Isopropanol,Herbaceous biomass,Biomass fermentation to isopropanol,0.3348281737,0.0
0.0,Isopropanol,Carbon dioxide,CO2 fermentation to isopropanol,0.3348281737,0.0
0.858175098967983,Lactic acid,Food waste,Food waste to lactic acid by AAD,1.2786725633179832,67.11453139661762
0.42049746435,Lactic acid,Herbaceous biomass,Conventional lactic acid production,1.2786725633179832,32.88546860338238
0.0,Lysine,Carbon dioxide,CO2 fermentation to lysine,1.79335204209,0.0
0.404416067958,Maleic anhydride,Propylene,Conventional propylene via butanol to maleic anhydride,0.625125596558,64.6935704096509
0.0,Maleic anhydride,Butylene,Conventional butylene conversion to maleic anhydride,0.625125596558,0.0
0.2207095286,Maleic anhydride,Herbaceous biomass,Biomass fermentation to maleic anhydride,0.625125596558,35.30642959034909
0.0,Methanol,Fossil fuels,Conventional methanol production,36.8686786422509,0.0
0.0,Methanol,Polyolefins,Plastic to methanol via syngas,36.8686786422509,0.0
0.0,Methanol,Carbon dioxide,CO2 to methanol via syngas,36.8686786422509,0.0
0.0,Methanol,Carbon dioxide,CO2 to methanol via thermochemistry,36.8686786422509,0.0
0.0,Methanol,Carbon dioxide,CO2 to methanol via electrochemistry,36.8686786422509,0.0
0.0,Methyl chloride,Methane,CH4 chlorination to methylamine,0.2960087552,0.0
0.37603417185,Methylamine,Methanol,Conventional methylamine produciton,0.422292055165,89.04599725492682
0.046257883315,Methylamine,Methane,CH4 photocatalysis to methylamine,0.422292055165,10.954002745073167
0.0,Methylene diphenyl diisocyanate,Carbon dioxide,CO2 fermentation to MDI via syngas,1.105573377896,0.0
0.0471903923069947,Phenol,Benzene,Conventional phenol production,0.8117224867173397,5.813611558038242
0.0,Phenol,Woody biomass,Biomass to phenol via RCF oil,0.8117224867173397,0.0
0.0,Phosgene,Carbon dioxide,CO2 to phosgene via syngas,7.5099855993975,0.0
0.0,Phosgene,Fossil fuels,Conventional phosgene production,7.5099855993975,0.0
0.0,Propylene,Fossil fuels,Conventional propylene production,134.6555988580164,0.0
0.0,Propylene,Carbon dioxide,CO2 fermentation to propylene via ethanol,134.6555988580164,0.0
0.0,Propylene,Herbaceous biomass,Biomass fermentation to propylene via ethanol,134.6555988580164,0.0
0.0,Propylene glycol,Lactic acid,Lactic acid fermentation to propylene glycol,0.465638066229,0.0
0.0660547066899999,Sorbitol,Herbaceous biomass,Conventional sorbitol production,1.424794892587,4.636085308395819
1.358740185897,Sorbitol,Herbaceous biomass,Biomass fermentation to sorbitol,1.424794892587,95.36391469160418
8.31470701647062,Toluene,Fossil fuels,Conventional toluene production,63.936826500547774,13.004566337679249
7.68679550013986,Xylenes,Fossil fuels,Conventional xylenes production,63.30891498421696,12.141726804283714
