Feedstock_flow,pathway,identifier,Chemical,Tier 1,Feedstock,Long name,High TRL,Price (billion USD / MMT),GHG emissions (MMT CO2e/MMT),Fossil fuel depletion (MMT oil eq/MMT),"Human toxicity (MMT 1,4-DCB eq/MMT)",Land use (km2*a crop eq/MMT),Water depletion (km3/MMT),Feedstock use (MMT/MMT),Electricity use (TWh/MMT),Hydrogen use (MMT/MMT),Co-product,Co-product 1 long name,Co-product 1 amount (MMT/MMT),Co-product 2 long name,Co-product 2 amount (MMT/MMT),Co-product 3 long name,Co-product 3 amount (MMT/MMT),Co-product 4 long name,Co-product 4 amount (MMT/MMT),Total product flow,mass fraction of main poduct,total feedstock inflow for 1 MMT product,MMT product per 1 MMT feedstock,product_flow,price_total,ghg_emissions,human_toxicity,electricity_use,hydrogen_use,fossil_fuel_depletion,land_use,water_depletion,product_name
0.530012284377,Conventional benzene conversion to BPA,33,Bisphenol-A,False,Benzene,Conventional benzene conversion to BPA,True,0.29,1.457446383,0.542592812,0.806515542,1072.3,0.012168177,0.723,0.183,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.723,1.3831258644536653,0.733073699,0.21259137270999998,1.0684156110799807,0.5912353316749298,0.134152486917,0.0,0.39776051974365156,786.0749274376999,0.008920170523476724,Bisphenol-A
6.4441334039039,Conventional butadiene production,34,Butadiene,True,Fossil fuels,Conventional butadiene production,True,0.96,1.232,1.422,0.052,0.53,0.0069,2.34,0.12,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,2.34,0.4273504273504274,2.753903164061496,2.643747037499036,3.3928086981237633,0.1432029645311978,0.3304683796873795,0.0,3.9160502992954473,1.459568676952593,0.019001931832024324,Butadiene
0.0,CO2 to butadiene via ethanol,35,Butadiene,True,Carbon dioxide,CO2 to butadiene via ethanol,True,1.47,-0.294479439,0.89,5.769,338.3,0.089,4.06,33.56,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,4.06,0.24630541871921185,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Butadiene
0.712070317206,Propylene conventional conversion to butanol,36,Butanol,False,Propylene,Propylene conventional conversion to butanol,True,0.44,0.965848549,0.262152787,0.72711068,1410.0,0.006568842,0.699,0.256,0.02,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.699,1.430615164520744,1.0186985940000002,0.44822738136000007,0.9839085588832402,0.7407066273983841,0.26078684006400005,0.020373971880000005,0.2670546755300815,1436.3650175400003,0.006691670109608149,Butanol
7.94859899313894,Conventional butylene production,38,Butylene,True,Fossil fuels,Conventional butylene production,True,0.68,1.697,1.408,0.092,148.0,0.0159,0.82,0.062,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.82,1.2195121951219512,9.693413406267,6.591521116261561,16.4497225504351,0.891794033376564,0.600991631188554,0.0,13.648326076023935,1434.625184127516,0.1541252731596453,Butylene
0.45315196365,Conventional benzene conversion to caprolactam,42,Caprolactam,False,Benzene,Conventional benzene conversion to caprolactam,True,1.14,4.77984642,1.355575828,9.752883042,134.3,0.165682396,0.95,1.026,0.08,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.95,1.0526315789473684,0.477002067,0.5437823563799999,2.27999662228255,4.652145370243248,0.48940412074199996,0.03816016536,0.6466124719312365,64.06137759810001,0.07903084535751254,Caprolactam
0.0477885012,Conventional chloroform production,44,Chloroform,False,Methanol,Conventional chloroform production,True,0.65,1.868,0.484,2.36,36.5,0.038,0.3,0.036,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.3,3.3333333333333335,0.15929500400000002,0.10354175260000001,0.29756306747200006,0.37593620944,0.0057346201440000005,0.0,0.077098781936,5.814267646,0.006053210152,Chloroform
0.0,CH4 chlorination to chloroform,45,Chloroform,False,Methane,CH4 chlorination to chloroform,True,0.96,0.054,0.921,5.796,81.8,0.08227,0.289,0.157,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.289,3.4602076124567476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chloroform
0.0321805737,Conventional benzene conversion to KA oil,46,Cyclohexanol-cyclohexanone,False,Benzene,Conventional benzene conversion to KA oil,True,0.56,3.222182231,1.186354288,1.363753969,54.87,0.02253412,1.1,0.2,0.06,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,1.1,0.9090909090909091,0.029255067,0.016382837520000002,0.09426515705411448,0.03989671373461092,0.0058510134000000005,0.00175530402,0.034706874181177294,1.60522552629,0.0006592371903860401,Cyclohexanol-cyclohexanone
0.105803558214,Conventional epichlorohydrin production,48,Epichlorohydrin,False,Propylene,Conventional epichlorohydrin production,True,0.986,2.88,0.6,3.06,62.0,0.038,0.446,0.79,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.446,2.242152466367713,0.23722770899999998,0.23390652107399998,0.6832158019199999,0.7259167895399999,0.18740989011,0.0,0.14233662539999997,14.708117957999999,0.009014652941999999,Epichlorohydrin
142.64864775,Conventional ethanol production,49,Ethanol,True,Herbaceous biomass,Conventional ethanol production,True,0.78,1.885602842,0.7894,2.112,1163.0,0.27611,3.15,0.415,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,3.15,0.31746031746031744,45.285285,35.3225223,85.39006209677997,95.64252192000001,18.793393275,0.0,35.748203979,52666.786455,12.503720041350002,Ethanol
0.0,CO2 fermentation to ethanol,50,Ethanol,True,Carbon dioxide,CO2 fermentation to ethanol,True,0.87,-0.598,0.339,2.759,167.0,0.0438,1.986,15.823,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,1.986,0.5035246727089627,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethanol
0.0,Biomass fermentation to ethanol,51,Ethanol,True,Herbaceous biomass,Biomass fermentation to ethanol,True,1.13,0.417,0.463,5.11,1041.0,0.0433,6.03,-0.642,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,6.03,0.16583747927031509,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,Ethanol
33.7160791354156,Conventional ethylene production,54,Ethylene,True,Fossil fuels,Conventional ethylene production,True,0.63,1.52,1.43,0.078,0.1,0.011,0.829,0.079,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.829,1.2062726176115803,40.67078303427696,25.622593311594485,61.81959021210098,3.1723210766736027,3.2129918597078797,0.0,58.159219739016045,4.067078303427696,0.44737861337704654,Ethylene
0.0,Biomass fermentation to ethylene via ethanol,59,Ethylene,True,Herbaceous biomass,Biomass fermentation to ethylene via ethanol,True,2.04,-1.414967914,0.303264387,2.922519216,1912.55,0.246903698,10.32,0.23,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,10.32,0.09689922480620154,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethylene
3.6089514651,Conventional ethylene conversion to ethylene glycol,61,Ethylene glycol,False,Ethylene,Conventional ethylene conversion to ethylene glycol,True,0.548,0.859169477,0.240551387,0.506231484,14.895,0.016934205,0.59,0.628,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.59,1.6949152542372883,6.116866890000001,3.3520430557200007,5.255425326759918,3.096550603155165,3.8413924069200003,0.0,1.4714208144838767,91.11073232655,0.10358427787297246,Ethylene glycol
2.103889136,Ethylene conventional conversion to ethylene oxide,62,Ethylene oxide,False,Ethylene,Ethylene conventional conversion to ethylene oxide,True,0.202,0.880593061,0.218795848,0.64342842,14.74,0.021560611,0.8,0.3,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.8,1.25,2.6298614199999997,0.5312320068399999,2.3158377178436065,1.6921275782895562,0.7889584259999999,0.0,0.5754027595113841,38.764157330799996,0.056701419060527614,Ethylene oxide
6.30890681121,Conventional methanol conversion to formaldehyde,63,Formaldehyde,False,Methanol,Conventional methanol conversion to formaldehyde,True,0.146,0.015973008,0.004682545,0.024215235,1.698,0.000480385,1.215,0.142,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,1.215,0.8230452674897119,5.192515894,0.7581073205239999,0.08294009791498914,0.1257379926144451,0.7373372569479999,0.0,0.024314189336870226,8.816891988012,0.00249440674773919,Formaldehyde
1.039293729428,Conventional glycerol production,66,Glycerol,True,Fossil fuels,Conventional glycerol production,True,0.73,3.478,0.426,2.798,3732.0,0.2064,1.706,0.012,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,1.706,0.5861664712778429,0.609199138,0.44471537074,2.1187946019640003,1.7045391881240002,0.0073103896560000005,0.0,0.25951883278800003,2273.531183016,0.1257387020832,Glycerol
0.45032597225,Conventional hexamethylenediamine production,67,Hexamethylenediamine,False,Butadiene,Conventional hexamethylenediamine production,True,1.84,4.17,1.43,4.13,43.0,0.032,0.55,0.46,0.07,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.55,1.8181818181818181,0.818774495,1.5065450708,3.4142896441499997,3.38153866435,0.3766362677,0.05731421465000001,1.17084752785,35.207303285,0.026200783840000002,Hexamethylenediamine
0.129105855185,Conventional xylenes conversion to isophthalic acid,69,Isophthalic acid,False,Xylenes,Conventional xylenes conversion to isophthalic acid,True,0.77,1.3968,0.4478,0.517,14.6,0.0087,0.685,0.503,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.685,1.4598540145985401,0.188475701,0.14512628977,0.2632628591568,0.097441937417,0.094803277603,0.0,0.08439941890779999,2.7517452346,0.0016397385987,Isophthalic acid
0.3348281737,Conventional propylene conversion to isopropanol,70,Isopropanol,False,Propylene,Conventional propylene conversion to isopropanol,True,0.132,0.886046231,0.234347003,0.257228949,4.31,0.000744188,0.74,0.121,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.74,1.3513513513513513,0.452470505,0.05972610666000001,0.40090978559391666,0.11638851245464925,0.054748931105,0.0,0.10603510679264652,1.95014787655,0.00033672312017494,Isopropanol
0.42049746435,Conventional lactic acid production,74,Lactic acid,True,Herbaceous biomass,Conventional lactic acid production,True,2.16,2.92,1.727,3.609,57.0,0.0572,1.15,0.177,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,1.15,0.8695652173913044,0.3656499690000001,0.7898039330400002,1.06769790948,1.3196307381210002,0.06472004451300001,0.0,0.6314774964630001,20.842048233000003,0.020915178226800005,Lactic acid
1.21876773612,Conventional lysine production,75,Lysine,True,Fossil fuels,Conventional lysine production,True,1.27,4.736720501,1.9256,6.5215,1078.0,0.29961,2.19,1.89,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,2.19,0.4566210045662101,0.556514948,0.70677398396,2.6360557633045487,3.629312233382,1.05181325172,0.0,1.0716251838688,599.923113944,0.16673744357028,Lysine
0.404416067958,Conventional propylene via butanol to maleic anhydride,77,Maleic anhydride,False,Propylene,Conventional propylene via butanol to maleic anhydride,True,0.37,-2.444234395,-0.680489932,-0.573319,-5.5529,-0.001561929,1.358,0.5,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,1.358,0.7363770250368188,0.297802701,0.11018699937,-0.7278996047081009,-0.170735946734619,0.1489013505,0.0,-0.20265173975290632,-1.6536686183829001,-0.000465146674970229,Maleic anhydride
0.0,Conventional butylene conversion to maleic anhydride,78,Maleic anhydride,False,Butylene,Conventional butylene conversion to maleic anhydride,True,0.526,-3.808469029,-1.142282309,-0.113867202,-304.0,-0.014595435,0.955,0.04,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.955,1.0471204188481675,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,Maleic anhydride
7.26146607996024,Conventional methanol production,80,Methanol,True,Fossil fuels,Conventional methanol production,True,0.33,0.815,0.751,0.26,5.0,0.005,0.62,0.008,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.62,1.6129032258064517,11.712042064452,3.86497388126916,9.545314282528379,3.04513093675752,0.093696336515616,0.0,8.795743590403452,58.56021032226,0.05856021032226,Methanol
0.0,Biomass to methanol via syngas,81,Methanol,True,Woody biomass,Biomass to methanol via syngas,True,0.38,-0.772595506,0.176980244,1.551319052,1861.0,0.003396847,2.26,0.0,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,2.26,0.4424778761061947,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Methanol
0.0,CO2 to methanol via thermochemistry,84,Methanol,True,Carbon dioxide,CO2 to methanol via thermochemistry,True,0.73,-0.891595506,0.138619448,1.128544961,117.0,0.031124839,1.4,0.3,0.2,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,1.4,0.7142857142857143,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Methanol
0.14657976697,Propylene conventional conversion to methionine,86,Methionine,False,Propylene,Propylene conventional conversion to methionine,True,1.76,2.06,0.931,0.865,23.2,0.019592,0.43,1.03,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.43,2.3255813953488373,0.34088317900000004,0.59995439504,0.7022193487400001,0.294863949835,0.35110967437000007,0.0,0.31736223964900007,7.9084897528,0.006678583242968,Methionine
0.2960087552,Conventional methanol conversion to methyl chloride,87,Methyl chloride,False,Methanol,Conventional methanol conversion to methyl chloride,True,0.312,1.593026656,0.449682876,1.511492213,57.97,0.031206876,0.635,0.077,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.635,1.574803149606299,0.46615551999999993,0.14544052223999998,0.742598169201541,0.7045904385269656,0.03589397504,0.0,0.2096221548968755,27.023035494399995,0.014547257509355519,Methyl chloride
0.0,CH4 chlorination to methylamine,88,Methyl chloride,False,Methane,CH4 chlorination to methylamine,True,10.62,-4.385356513,1.075972962,5.415335312,85.58,0.084033363,0.19,0.348,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.19,5.2631578947368425,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Methyl chloride
0.420139165267,Conventional butylene conversion to MTBE,89,Methyl tert-butyl ether,False,Butylene,Conventional butylene conversion to MTBE,True,0.256,0.422950439,0.120806424,0.473989905,43.72,0.01156601,0.667,0.00999,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.667,1.4992503748125936,0.629893801,0.161252813056,0.26641385965632863,0.2985633028960789,0.006292639071990001,0.0,0.07609521759857762,27.538956979720002,0.00728535800130401,Methyl tert-butyl ether
0.37603417185,Conventional methylamine produciton,90,Methylamine,False,Methanol,Conventional methylamine produciton,True,0.787,2.71,0.64,1.74,38.0,0.045,1.35,0.02,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,1.35,0.7407407407407407,0.27854383099999996,0.21921399499699998,0.7548537820099999,0.48466626593999995,0.005570876619999999,0.0,0.17826805183999997,10.584665578,0.012534472394999998,Methylamine
0.77380585666,Conventional benzene conversion to MDI,92,Methylene diphenyl diisocyanate,False,Benzene,Conventional benzene conversion to MDI,True,1.23,1.286546289,0.53282473,1.147349602,42.23,0.022581527,0.446,0.344,0.037,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.446,2.242152466367713,1.73499071,2.1340385733,2.232145859399975,1.9906409005921974,0.59683680424,0.06419465627,0.9244459566082582,73.26865768329999,0.03917873956261417,Methylene diphenyl diisocyanate
